timestamp,capacity_percent,current_mA
2026-04-28 13:48:38,65,2244.00
2026-04-28 13:48:39,65,2244.00
2026-04-28 13:48:40,65,2244.00
2026-04-28 13:48:41,65,2244.00
2026-04-28 13:48:42,65,2210.00
2026-04-28 13:48:43,66,2142.00
2026-04-28 13:48:44,66,2244.00
2026-04-28 13:48:45,66,2244.00
2026-04-28 13:48:46,66,2244.00
2026-04-28 13:48:47,66,2244.00
2026-04-28 13:48:48,66,2244.00
2026-04-28 13:48:49,66,2244.00
2026-04-28 13:48:50,66,2244.00
2026-04-28 13:48:51,66,2244.00
2026-04-28 13:48:52,66,2244.00
2026-04-28 13:48:53,66,2244.00
2026-04-28 13:48:54,66,2244.00
2026-04-28 13:48:55,66,2210.00
2026-04-28 13:48:56,66,2142.00
2026-04-28 13:48:57,66,2108.00
2026-04-28 13:48:58,66,2244.00
2026-04-28 13:48:59,66,2244.00
2026-04-28 13:49:00,66,2244.00
2026-04-28 13:49:01,66,2244.00
2026-04-28 13:49:02,66,2244.00
2026-04-28 13:49:03,66,2244.00
2026-04-28 13:49:04,66,2244.00
2026-04-28 13:49:05,66,2244.00
2026-04-28 13:49:06,66,2244.00
2026-04-28 13:49:07,66,2210.00
2026-04-28 13:49:08,66,2142.00
2026-04-28 13:49:09,66,2244.00
2026-04-28 13:49:10,66,2142.00
2026-04-28 13:49:11,66,2244.00
2026-04-28 13:49:12,66,2244.00
2026-04-28 13:49:13,66,2244.00
2026-04-28 13:49:14,66,2244.00
2026-04-28 13:49:15,66,2244.00
2026-04-28 13:49:16,66,2244.00
2026-04-28 13:49:17,66,2244.00
2026-04-28 13:49:18,66,2244.00
2026-04-28 13:49:19,66,2244.00
2026-04-28 13:49:20,66,2244.00
2026-04-28 13:49:21,66,2244.00
2026-04-28 13:49:22,66,2244.00
2026-04-28 13:49:23,66,2244.00
2026-04-28 13:49:24,66,2244.00
2026-04-28 13:49:25,66,2244.00
2026-04-28 13:49:26,66,2244.00
2026-04-28 13:49:27,66,2244.00
2026-04-28 13:49:28,66,2244.00
2026-04-28 13:49:29,66,2244.00
2026-04-28 13:49:30,66,2244.00
2026-04-28 13:49:31,66,2244.00
2026-04-28 13:49:32,66,2244.00
2026-04-28 13:49:33,66,2244.00
2026-04-28 13:49:34,66,2244.00
2026-04-28 13:49:35,66,2244.00
2026-04-28 13:49:36,66,2244.00
2026-04-28 13:49:37,66,2278.00
2026-04-28 13:49:38,66,2278.00
2026-04-28 13:49:39,66,2278.00
2026-04-28 13:49:40,66,2278.00
2026-04-28 13:49:41,66,2278.00
2026-04-28 13:49:42,66,2278.00
2026-04-28 13:49:43,66,2278.00
2026-04-28 13:49:44,66,2278.00
2026-04-28 13:49:45,66,2278.00
2026-04-28 13:49:46,66,2278.00
2026-04-28 13:49:47,66,2278.00
2026-04-28 13:49:48,66,2278.00
2026-04-28 13:49:49,66,2278.00
2026-04-28 13:49:50,66,2278.00
2026-04-28 13:49:51,67,2278.00
2026-04-28 13:49:52,67,2278.00
2026-04-28 13:49:53,67,2278.00
2026-04-28 13:49:54,67,2278.00
2026-04-28 13:49:55,67,2278.00
2026-04-28 13:49:56,67,2278.00
2026-04-28 13:49:57,67,2278.00
2026-04-28 13:49:58,67,2278.00
2026-04-28 13:49:59,67,2278.00
2026-04-28 13:50:00,67,2278.00
2026-04-28 13:50:01,67,2278.00
2026-04-28 13:50:02,67,2278.00
2026-04-28 13:50:03,67,2278.00
2026-04-28 13:50:04,67,2278.00
2026-04-28 13:50:05,67,2278.00
2026-04-28 13:50:06,67,2278.00
2026-04-28 13:50:07,67,2278.00
2026-04-28 13:50:08,67,2278.00
2026-04-28 13:50:09,67,2278.00
2026-04-28 13:50:10,67,2278.00
2026-04-28 13:50:11,67,2278.00
2026-04-28 13:50:12,67,2278.00
2026-04-28 13:50:13,67,2278.00
2026-04-28 13:50:14,67,2278.00
2026-04-28 13:50:15,67,2278.00
2026-04-28 13:50:16,67,2278.00
2026-04-28 13:50:17,67,2278.00
2026-04-28 13:50:18,67,2278.00
2026-04-28 13:50:19,67,2278.00
2026-04-28 13:50:20,67,2278.00
2026-04-28 13:50:21,67,2278.00
2026-04-28 13:50:22,67,2278.00
2026-04-28 13:50:23,67,2278.00
2026-04-28 13:50:24,67,2278.00
2026-04-28 13:50:25,67,2278.00
2026-04-28 13:50:26,67,2278.00
2026-04-28 13:50:27,67,2278.00
2026-04-28 13:50:28,67,2278.00
2026-04-28 13:50:29,67,2278.00
2026-04-28 13:50:30,67,2278.00
2026-04-28 13:50:31,67,2278.00
2026-04-28 13:50:32,67,2278.00
2026-04-28 13:50:33,67,2278.00
2026-04-28 13:50:34,67,2210.00
2026-04-28 13:50:35,67,2244.00
2026-04-28 13:50:36,67,2244.00
2026-04-28 13:50:37,67,2244.00
2026-04-28 13:50:38,67,2244.00
2026-04-28 13:50:39,67,2244.00
2026-04-28 13:50:40,67,2244.00
2026-04-28 13:50:41,67,2244.00
2026-04-28 13:50:42,67,2244.00
2026-04-28 13:50:43,67,2244.00
2026-04-28 13:50:44,67,2244.00
2026-04-28 13:50:45,67,2244.00
2026-04-28 13:50:46,67,2244.00
2026-04-28 13:50:47,67,2244.00
2026-04-28 13:50:48,67,2244.00
2026-04-28 13:50:49,67,2244.00
2026-04-28 13:50:50,67,2244.00
2026-04-28 13:50:51,67,2278.00
2026-04-28 13:50:52,67,2278.00
2026-04-28 13:50:53,67,2210.00
2026-04-28 13:50:54,67,2244.00
2026-04-28 13:50:55,67,2244.00
2026-04-28 13:50:56,67,2244.00
2026-04-28 13:50:57,67,2244.00
2026-04-28 13:50:58,67,2210.00
2026-04-28 13:50:59,67,2244.00
2026-04-28 13:51:00,68,2244.00
2026-04-28 13:51:01,68,2244.00
2026-04-28 13:51:02,68,2244.00
2026-04-28 13:51:03,68,2244.00
2026-04-28 13:51:04,68,2244.00
2026-04-28 13:51:05,68,2244.00
2026-04-28 13:51:06,68,2244.00
2026-04-28 13:51:07,68,2244.00
2026-04-28 13:51:08,68,2244.00
2026-04-28 13:51:09,68,2244.00
2026-04-28 13:51:10,68,2244.00
2026-04-28 13:51:11,68,2244.00
2026-04-28 13:51:12,68,2244.00
2026-04-28 13:51:13,68,2244.00
2026-04-28 13:51:14,68,2244.00
2026-04-28 13:51:15,68,2244.00
2026-04-28 13:51:16,68,2244.00
2026-04-28 13:51:17,68,2244.00
2026-04-28 13:51:18,68,2244.00
2026-04-28 13:51:19,68,2244.00
2026-04-28 13:51:20,68,2244.00
2026-04-28 13:51:21,68,2244.00
2026-04-28 13:51:22,68,2244.00
2026-04-28 13:51:23,68,2244.00
2026-04-28 13:51:24,68,2244.00
2026-04-28 13:51:25,68,2244.00
2026-04-28 13:51:26,68,2244.00
2026-04-28 13:51:27,68,2244.00
2026-04-28 13:51:28,68,2244.00
2026-04-28 13:51:29,68,2244.00
2026-04-28 13:51:30,68,2244.00
2026-04-28 13:51:31,68,2244.00
2026-04-28 13:51:32,68,2244.00
2026-04-28 13:51:33,68,2244.00
2026-04-28 13:51:34,68,2244.00
2026-04-28 13:51:35,68,2244.00
2026-04-28 13:51:36,68,2244.00
2026-04-28 13:51:37,68,2244.00
2026-04-28 13:51:38,68,2244.00
2026-04-28 13:51:39,68,2244.00
2026-04-28 13:51:40,68,2244.00
2026-04-28 13:51:41,68,2244.00
2026-04-28 13:51:42,68,2244.00
2026-04-28 13:51:43,68,2244.00
2026-04-28 13:51:44,68,2244.00
2026-04-28 13:51:45,68,2244.00
2026-04-28 13:51:46,68,2244.00
2026-04-28 13:51:47,68,2244.00
2026-04-28 13:51:48,68,2244.00
2026-04-28 13:51:49,68,2244.00
2026-04-28 13:51:50,68,2244.00
2026-04-28 13:51:51,68,2244.00
2026-04-28 13:51:52,68,2244.00
2026-04-28 13:51:53,68,2244.00
2026-04-28 13:51:54,68,2244.00
2026-04-28 13:51:55,68,2244.00
2026-04-28 13:51:56,68,2244.00
2026-04-28 13:51:57,68,2244.00
2026-04-28 13:51:58,68,2244.00
2026-04-28 13:51:59,68,2244.00
2026-04-28 13:52:00,68,2244.00
2026-04-28 13:52:01,68,2244.00
2026-04-28 13:52:02,68,2244.00
2026-04-28 13:52:03,68,2244.00
2026-04-28 13:52:04,68,2244.00
2026-04-28 13:52:05,68,2244.00
2026-04-28 13:52:06,68,2244.00
2026-04-28 13:52:07,68,2244.00
2026-04-28 13:52:08,69,2244.00
2026-04-28 13:52:09,69,2244.00
2026-04-28 13:52:10,69,2244.00
2026-04-28 13:52:11,69,2244.00
2026-04-28 13:52:12,69,2244.00
2026-04-28 13:52:13,69,2244.00
2026-04-28 13:52:14,69,2244.00
2026-04-28 13:52:15,69,2244.00
2026-04-28 13:52:16,69,2244.00
2026-04-28 13:52:17,69,2244.00
2026-04-28 13:52:18,69,2244.00
2026-04-28 13:52:19,69,2244.00
2026-04-28 13:52:20,69,2244.00
2026-04-28 13:52:21,69,2244.00
2026-04-28 13:52:22,69,2244.00
2026-04-28 13:52:23,69,2244.00
2026-04-28 13:52:24,69,2244.00
2026-04-28 13:52:25,69,2244.00
2026-04-28 13:52:26,69,2244.00
2026-04-28 13:52:27,69,2244.00
2026-04-28 13:52:28,69,2244.00
2026-04-28 13:52:29,69,2244.00
2026-04-28 13:52:30,69,2244.00
2026-04-28 13:52:31,69,2244.00
2026-04-28 13:52:32,69,2244.00
2026-04-28 13:52:33,69,2244.00
2026-04-28 13:52:34,69,2244.00
2026-04-28 13:52:35,69,2244.00
2026-04-28 13:52:36,69,2244.00
2026-04-28 13:52:37,69,2244.00
2026-04-28 13:52:38,69,2244.00
2026-04-28 13:52:39,69,2244.00
2026-04-28 13:52:40,69,2244.00
2026-04-28 13:52:41,69,2244.00
2026-04-28 13:52:42,69,2244.00
2026-04-28 13:52:43,69,2244.00
2026-04-28 13:52:44,69,2244.00
2026-04-28 13:52:45,69,2244.00
2026-04-28 13:52:46,69,2244.00
2026-04-28 13:52:47,69,2244.00
2026-04-28 13:52:48,69,2244.00
2026-04-28 13:52:49,69,2244.00
2026-04-28 13:52:50,69,2244.00
2026-04-28 13:52:51,69,2244.00
2026-04-28 13:52:52,69,2244.00
2026-04-28 13:52:53,69,2244.00
2026-04-28 13:52:54,69,2244.00
2026-04-28 13:52:55,69,2244.00
2026-04-28 13:52:56,69,2244.00
2026-04-28 13:52:57,69,2244.00
2026-04-28 13:52:58,69,2244.00
2026-04-28 13:52:59,69,2244.00
2026-04-28 13:53:00,69,2244.00
2026-04-28 13:53:01,69,2244.00
2026-04-28 13:53:02,69,2244.00
2026-04-28 13:53:03,69,2244.00
2026-04-28 13:53:04,69,2244.00
2026-04-28 13:53:05,69,2244.00
2026-04-28 13:53:06,69,2244.00
2026-04-28 13:53:07,69,2244.00
2026-04-28 13:53:08,69,2244.00
2026-04-28 13:53:09,69,2244.00
2026-04-28 13:53:10,69,2244.00
2026-04-28 13:53:11,69,2244.00
2026-04-28 13:53:12,69,2244.00
2026-04-28 13:53:13,69,2244.00
2026-04-28 13:53:14,69,2244.00
2026-04-28 13:53:15,69,2244.00
2026-04-28 13:53:16,69,2244.00
2026-04-28 13:53:17,70,2244.00
2026-04-28 13:53:18,70,2244.00
2026-04-28 13:53:19,70,2244.00
2026-04-28 13:53:20,70,2244.00
2026-04-28 13:53:21,70,2244.00
2026-04-28 13:53:22,70,2244.00
2026-04-28 13:53:23,70,2244.00
2026-04-28 13:53:24,70,2244.00
2026-04-28 13:53:25,70,2244.00
2026-04-28 13:53:26,70,2244.00
2026-04-28 13:53:27,70,2244.00
2026-04-28 13:53:28,70,2244.00
2026-04-28 13:53:29,70,2244.00
2026-04-28 13:53:30,70,2244.00
2026-04-28 13:53:31,70,2244.00
2026-04-28 13:53:32,70,2244.00
2026-04-28 13:53:33,70,2244.00
2026-04-28 13:53:34,70,2244.00
2026-04-28 13:53:35,70,2244.00
2026-04-28 13:53:36,70,2244.00
2026-04-28 13:53:37,70,2244.00
2026-04-28 13:53:38,70,2244.00
2026-04-28 13:53:39,70,2244.00
2026-04-28 13:53:40,70,2244.00
2026-04-28 13:53:41,70,2244.00
2026-04-28 13:53:42,70,2244.00
2026-04-28 13:53:43,70,2244.00
2026-04-28 13:53:44,70,2244.00
2026-04-28 13:53:45,70,2244.00
2026-04-28 13:53:46,70,2244.00
2026-04-28 13:53:47,70,2244.00
2026-04-28 13:53:48,70,2244.00
2026-04-28 13:53:49,70,2244.00
2026-04-28 13:53:50,70,2244.00
2026-04-28 13:53:51,70,2244.00
2026-04-28 13:53:52,70,2244.00
2026-04-28 13:53:53,70,2244.00
2026-04-28 13:53:54,70,2244.00
2026-04-28 13:53:55,70,2244.00
2026-04-28 13:53:56,70,2244.00
2026-04-28 13:53:57,70,2244.00
2026-04-28 13:53:58,70,2244.00
2026-04-28 13:53:59,70,2244.00
2026-04-28 13:54:00,70,2244.00
2026-04-28 13:54:01,70,2244.00
2026-04-28 13:54:02,70,2244.00
2026-04-28 13:54:03,70,2244.00
2026-04-28 13:54:04,70,2244.00
2026-04-28 13:54:05,70,2244.00
2026-04-28 13:54:06,70,2244.00
2026-04-28 13:54:07,70,2244.00
2026-04-28 13:54:08,70,2244.00
2026-04-28 13:54:09,70,2244.00
2026-04-28 13:54:10,70,2244.00
2026-04-28 13:54:11,70,2244.00
2026-04-28 13:54:12,70,2244.00
2026-04-28 13:54:13,70,2244.00
2026-04-28 13:54:14,70,2244.00
2026-04-28 13:54:15,70,2244.00
2026-04-28 13:54:16,70,2244.00
2026-04-28 13:54:17,70,2244.00
2026-04-28 13:54:18,70,2244.00
2026-04-28 13:54:19,70,2278.00
2026-04-28 13:54:20,70,2278.00
2026-04-28 13:54:21,70,2278.00
2026-04-28 13:54:22,70,2278.00
2026-04-28 13:54:23,70,2278.00
2026-04-28 13:54:24,70,2278.00
2026-04-28 13:54:25,70,2278.00
2026-04-28 13:54:26,71,2278.00
2026-04-28 13:54:27,71,2278.00
2026-04-28 13:54:28,71,2278.00
2026-04-28 13:54:29,71,2278.00
2026-04-28 13:54:30,71,2278.00
2026-04-28 13:54:31,71,2278.00
2026-04-28 13:54:32,71,2278.00
2026-04-28 13:54:33,71,2278.00
2026-04-28 13:54:34,71,2278.00
2026-04-28 13:54:35,71,2278.00
2026-04-28 13:54:36,71,2278.00
2026-04-28 13:54:37,71,2278.00
2026-04-28 13:54:38,71,2278.00
2026-04-28 13:54:39,71,2278.00
2026-04-28 13:54:40,71,2278.00
2026-04-28 13:54:41,71,2278.00
2026-04-28 13:54:42,71,2278.00
2026-04-28 13:54:43,71,2278.00
2026-04-28 13:54:44,71,2278.00
2026-04-28 13:54:45,71,2278.00
2026-04-28 13:54:46,71,2278.00
2026-04-28 13:54:47,71,2278.00
2026-04-28 13:54:48,71,2278.00
2026-04-28 13:54:49,71,2278.00
2026-04-28 13:54:50,71,2278.00
2026-04-28 13:54:51,71,2278.00
2026-04-28 13:54:52,71,2278.00
2026-04-28 13:54:53,71,2278.00
2026-04-28 13:54:54,71,2278.00
2026-04-28 13:54:55,71,2278.00
2026-04-28 13:54:56,71,2278.00
2026-04-28 13:54:57,71,2278.00
2026-04-28 13:54:58,71,2278.00
2026-04-28 13:54:59,71,2278.00
2026-04-28 13:55:00,71,2278.00
2026-04-28 13:55:01,71,2278.00
2026-04-28 13:55:02,71,2278.00
2026-04-28 13:55:03,71,2278.00
2026-04-28 13:55:04,71,2278.00
2026-04-28 13:55:05,71,2278.00
2026-04-28 13:55:06,71,2278.00
2026-04-28 13:55:07,71,2278.00
2026-04-28 13:55:08,71,2278.00
2026-04-28 13:55:09,71,2278.00
2026-04-28 13:55:10,71,2278.00
2026-04-28 13:55:11,71,2278.00
2026-04-28 13:55:12,71,2278.00
2026-04-28 13:55:13,71,2278.00
2026-04-28 13:55:14,71,2278.00
2026-04-28 13:55:15,71,2278.00
2026-04-28 13:55:16,71,2278.00
2026-04-28 13:55:17,71,2278.00
2026-04-28 13:55:18,71,2278.00
2026-04-28 13:55:19,71,2278.00
2026-04-28 13:55:20,71,2278.00
2026-04-28 13:55:21,71,2278.00
2026-04-28 13:55:22,71,2278.00
2026-04-28 13:55:23,71,2278.00
2026-04-28 13:55:24,71,2278.00
2026-04-28 13:55:25,71,2278.00
2026-04-28 13:55:26,71,2278.00
2026-04-28 13:55:27,71,2278.00
2026-04-28 13:55:28,71,2278.00
2026-04-28 13:55:29,71,2278.00
2026-04-28 13:55:30,71,2278.00
2026-04-28 13:55:31,71,2278.00
2026-04-28 13:55:32,71,2278.00
2026-04-28 13:55:33,72,2278.00
2026-04-28 13:55:34,72,2278.00
2026-04-28 13:55:35,72,2278.00
2026-04-28 13:55:36,72,2278.00
2026-04-28 13:55:37,72,2278.00
2026-04-28 13:55:38,72,2278.00
2026-04-28 13:55:39,72,2278.00
2026-04-28 13:55:40,72,2278.00
2026-04-28 13:55:41,72,2278.00
2026-04-28 13:55:42,72,2278.00
2026-04-28 13:55:43,72,2278.00
2026-04-28 13:55:44,72,2278.00
2026-04-28 13:55:45,72,2278.00
2026-04-28 13:55:46,72,2278.00
2026-04-28 13:55:47,72,2278.00
2026-04-28 13:55:48,72,2278.00
2026-04-28 13:55:49,72,2278.00
2026-04-28 13:55:50,72,2278.00
2026-04-28 13:55:51,72,2278.00
2026-04-28 13:55:52,72,2278.00
2026-04-28 13:55:53,72,2278.00
2026-04-28 13:55:54,72,2278.00
2026-04-28 13:55:55,72,2278.00
2026-04-28 13:55:56,72,2278.00
2026-04-28 13:55:57,72,2278.00
2026-04-28 13:55:58,72,2278.00
2026-04-28 13:55:59,72,2278.00
2026-04-28 13:56:00,72,2278.00
2026-04-28 13:56:01,72,2278.00
2026-04-28 13:56:02,72,2278.00
2026-04-28 13:56:03,72,2278.00
2026-04-28 13:56:04,72,2278.00
2026-04-28 13:56:05,72,2278.00
2026-04-28 13:56:06,72,2278.00
2026-04-28 13:56:07,72,2278.00
2026-04-28 13:56:08,72,2278.00
2026-04-28 13:56:09,72,2278.00
2026-04-28 13:56:10,72,2278.00
2026-04-28 13:56:11,72,2278.00
2026-04-28 13:56:12,72,2278.00
2026-04-28 13:56:13,72,2278.00
2026-04-28 13:56:14,72,2278.00
2026-04-28 13:56:15,72,2278.00
2026-04-28 13:56:16,72,2278.00
2026-04-28 13:56:17,72,2278.00
2026-04-28 13:56:18,72,2278.00
2026-04-28 13:56:19,72,2278.00
2026-04-28 13:56:20,72,2278.00
2026-04-28 13:56:21,72,2278.00
2026-04-28 13:56:22,72,2278.00
2026-04-28 13:56:23,72,2278.00
2026-04-28 13:56:24,72,2244.00
2026-04-28 13:56:25,72,2244.00
2026-04-28 13:56:26,72,2244.00
2026-04-28 13:56:27,72,2244.00
2026-04-28 13:56:28,72,2244.00
2026-04-28 13:56:29,72,2244.00
2026-04-28 13:56:30,72,2244.00
2026-04-28 13:56:31,72,2244.00
2026-04-28 13:56:32,72,2244.00
2026-04-28 13:56:33,72,2244.00
2026-04-28 13:56:34,72,2244.00
2026-04-28 13:56:35,72,2244.00
2026-04-28 13:56:36,72,2244.00
2026-04-28 13:56:37,72,2244.00
2026-04-28 13:56:38,72,2244.00
2026-04-28 13:56:39,72,2244.00
2026-04-28 13:56:40,72,2244.00
2026-04-28 13:56:41,73,2244.00
2026-04-28 13:56:42,73,2244.00
2026-04-28 13:56:43,73,2244.00
2026-04-28 13:56:44,73,2244.00
2026-04-28 13:56:45,73,2244.00
2026-04-28 13:56:46,73,2244.00
2026-04-28 13:56:47,73,2244.00
2026-04-28 13:56:48,73,2244.00
2026-04-28 13:56:49,73,2244.00
2026-04-28 13:56:50,73,2244.00
2026-04-28 13:56:51,73,2244.00
2026-04-28 13:56:52,73,2244.00
2026-04-28 13:56:53,73,2244.00
2026-04-28 13:56:54,73,2244.00
2026-04-28 13:56:55,73,2244.00
2026-04-28 13:56:56,73,2244.00
2026-04-28 13:56:57,73,2244.00
2026-04-28 13:56:58,73,2244.00
2026-04-28 13:56:59,73,2244.00
2026-04-28 13:57:00,73,2244.00
2026-04-28 13:57:01,73,2244.00
2026-04-28 13:57:02,73,2244.00
2026-04-28 13:57:03,73,2244.00
2026-04-28 13:57:04,73,2244.00
2026-04-28 13:57:05,73,2244.00
2026-04-28 13:57:06,73,2244.00
2026-04-28 13:57:07,73,2244.00
2026-04-28 13:57:08,73,2244.00
2026-04-28 13:57:09,73,2244.00
2026-04-28 13:57:10,73,2244.00
2026-04-28 13:57:11,73,2244.00
2026-04-28 13:57:12,73,2244.00
2026-04-28 13:57:13,73,2244.00
2026-04-28 13:57:14,73,2244.00
2026-04-28 13:57:15,73,2244.00
2026-04-28 13:57:16,73,2244.00
2026-04-28 13:57:17,73,2244.00
2026-04-28 13:57:18,73,2244.00
2026-04-28 13:57:19,73,2210.00
2026-04-28 13:57:20,73,2210.00
2026-04-28 13:57:21,73,2210.00
2026-04-28 13:57:22,73,2210.00
2026-04-28 13:57:23,73,2210.00
2026-04-28 13:57:24,73,2210.00
2026-04-28 13:57:25,73,2210.00
2026-04-28 13:57:26,73,2210.00
2026-04-28 13:57:27,73,2210.00
2026-04-28 13:57:28,73,2210.00
2026-04-28 13:57:29,73,2210.00
2026-04-28 13:57:30,73,2210.00
2026-04-28 13:57:31,73,2210.00
2026-04-28 13:57:32,73,2210.00
2026-04-28 13:57:33,73,2176.00
2026-04-28 13:57:34,73,2176.00
2026-04-28 13:57:35,73,2176.00
2026-04-28 13:57:36,73,2006.00
2026-04-28 13:57:37,73,2142.00
2026-04-28 13:57:38,73,2210.00
2026-04-28 13:57:39,73,2210.00
2026-04-28 13:57:40,73,2210.00
2026-04-28 13:57:41,73,2210.00
2026-04-28 13:57:42,73,2210.00
2026-04-28 13:57:43,73,2210.00
2026-04-28 13:57:44,73,2142.00
2026-04-28 13:57:45,73,2176.00
2026-04-28 13:57:46,73,2176.00
2026-04-28 13:57:47,73,2176.00
2026-04-28 13:57:48,73,2176.00
2026-04-28 13:57:49,73,2176.00
2026-04-28 13:57:50,73,2176.00
2026-04-28 13:57:51,74,2176.00
2026-04-28 13:57:52,74,2176.00
2026-04-28 13:57:53,74,2176.00
2026-04-28 13:57:54,74,2176.00
2026-04-28 13:57:55,74,2176.00
2026-04-28 13:57:56,74,2176.00
2026-04-28 13:57:57,74,2176.00
2026-04-28 13:57:58,74,2176.00
2026-04-28 13:57:59,74,2176.00
2026-04-28 13:58:00,74,2176.00
2026-04-28 13:58:01,74,2176.00
2026-04-28 13:58:02,74,2176.00
2026-04-28 13:58:03,74,2176.00
2026-04-28 13:58:04,74,2176.00
2026-04-28 13:58:05,74,2176.00
2026-04-28 13:58:06,74,2176.00
2026-04-28 13:58:07,74,2176.00
2026-04-28 13:58:08,74,2176.00
2026-04-28 13:58:09,74,2176.00
2026-04-28 13:58:10,74,2176.00
2026-04-28 13:58:11,74,2176.00
2026-04-28 13:58:12,74,2176.00
2026-04-28 13:58:13,74,2176.00
2026-04-28 13:58:14,74,2176.00
2026-04-28 13:58:15,74,2176.00
2026-04-28 13:58:16,74,2176.00
2026-04-28 13:58:17,74,2176.00
2026-04-28 13:58:18,74,2176.00
2026-04-28 13:58:19,74,2176.00
2026-04-28 13:58:20,74,2176.00
2026-04-28 13:58:21,74,2176.00
2026-04-28 13:58:22,74,2176.00
2026-04-28 13:58:23,74,2176.00
2026-04-28 13:58:24,74,2176.00
2026-04-28 13:58:25,74,2176.00
2026-04-28 13:58:26,74,2176.00
2026-04-28 13:58:27,74,2176.00
2026-04-28 13:58:28,74,2176.00
2026-04-28 13:58:29,74,2176.00
2026-04-28 13:58:30,74,2176.00
2026-04-28 13:58:31,74,2176.00
2026-04-28 13:58:32,74,2176.00
2026-04-28 13:58:33,74,2176.00
2026-04-28 13:58:34,74,2176.00
2026-04-28 13:58:35,74,2176.00
2026-04-28 13:58:36,74,2176.00
2026-04-28 13:58:37,74,2176.00
2026-04-28 13:58:38,74,2176.00
2026-04-28 13:58:39,74,2176.00
2026-04-28 13:58:40,74,2176.00
2026-04-28 13:58:41,74,2176.00
2026-04-28 13:58:42,74,2176.00
2026-04-28 13:58:43,74,2176.00
2026-04-28 13:58:44,74,2176.00
2026-04-28 13:58:45,74,2176.00
2026-04-28 13:58:46,74,2176.00
2026-04-28 13:58:47,74,2176.00
2026-04-28 13:58:48,74,2176.00
2026-04-28 13:58:49,74,2176.00
2026-04-28 13:58:50,74,2176.00
2026-04-28 13:58:51,74,2176.00
2026-04-28 13:58:52,74,2176.00
2026-04-28 13:58:53,74,2176.00
2026-04-28 13:58:54,74,2176.00
2026-04-28 13:58:55,74,2176.00
2026-04-28 13:58:56,74,2176.00
2026-04-28 13:58:57,74,2176.00
2026-04-28 13:58:58,74,2176.00
2026-04-28 13:58:59,74,2176.00
2026-04-28 13:59:00,74,2176.00
2026-04-28 13:59:01,74,2176.00
2026-04-28 13:59:02,75,2176.00
2026-04-28 13:59:03,75,2176.00
2026-04-28 13:59:04,75,2176.00
2026-04-28 13:59:05,75,2176.00
2026-04-28 13:59:06,75,2176.00
2026-04-28 13:59:07,75,2176.00
2026-04-28 13:59:08,75,2176.00
2026-04-28 13:59:09,75,2176.00
2026-04-28 13:59:10,75,2176.00
2026-04-28 13:59:11,75,2176.00
2026-04-28 13:59:12,75,2176.00
2026-04-28 13:59:13,75,2176.00
2026-04-28 13:59:14,75,2176.00
2026-04-28 13:59:15,75,2176.00
2026-04-28 13:59:16,75,2176.00
2026-04-28 13:59:17,75,2176.00
2026-04-28 13:59:18,75,2176.00
2026-04-28 13:59:19,75,2176.00
2026-04-28 13:59:20,75,2176.00
2026-04-28 13:59:21,75,2176.00
2026-04-28 13:59:22,75,2176.00
2026-04-28 13:59:23,75,2176.00
2026-04-28 13:59:24,75,2176.00
2026-04-28 13:59:25,75,2176.00
2026-04-28 13:59:26,75,2176.00
2026-04-28 13:59:27,75,2176.00
2026-04-28 13:59:28,75,2176.00
2026-04-28 13:59:29,75,2176.00
2026-04-28 13:59:30,75,2176.00
2026-04-28 13:59:31,75,2176.00
2026-04-28 13:59:32,75,2176.00
2026-04-28 13:59:33,75,2176.00
2026-04-28 13:59:34,75,2176.00
2026-04-28 13:59:35,75,2176.00
2026-04-28 13:59:36,75,2176.00
2026-04-28 13:59:37,75,2176.00
2026-04-28 13:59:38,75,2176.00
2026-04-28 13:59:39,75,2176.00
2026-04-28 13:59:40,75,2176.00
2026-04-28 13:59:41,75,2176.00
2026-04-28 13:59:42,75,2176.00
2026-04-28 13:59:43,75,2176.00
2026-04-28 13:59:44,75,2176.00
2026-04-28 13:59:45,75,2176.00
2026-04-28 13:59:46,75,2176.00
2026-04-28 13:59:47,75,2176.00
2026-04-28 13:59:48,75,2176.00
2026-04-28 13:59:49,75,2176.00
2026-04-28 13:59:50,75,2176.00
2026-04-28 13:59:51,75,2176.00
2026-04-28 13:59:52,75,2176.00
2026-04-28 13:59:53,75,2176.00
2026-04-28 13:59:54,75,2176.00
2026-04-28 13:59:55,75,2176.00
2026-04-28 13:59:56,75,2176.00
2026-04-28 13:59:57,75,2176.00
2026-04-28 13:59:58,75,2176.00
2026-04-28 13:59:59,75,2176.00
2026-04-28 14:00:00,75,2176.00
2026-04-28 14:00:01,75,2176.00
2026-04-28 14:00:02,75,2176.00
2026-04-28 14:00:03,75,2176.00
2026-04-28 14:00:04,75,2176.00
2026-04-28 14:00:05,75,2176.00
2026-04-28 14:00:06,75,2176.00
2026-04-28 14:00:07,75,2176.00
2026-04-28 14:00:08,75,2176.00
2026-04-28 14:00:09,75,2176.00
2026-04-28 14:00:10,75,2176.00
2026-04-28 14:00:11,75,2176.00
2026-04-28 14:00:12,75,2176.00
2026-04-28 14:00:13,76,2176.00
2026-04-28 14:00:14,76,2176.00
2026-04-28 14:00:15,76,2176.00
2026-04-28 14:00:16,76,2176.00
